"site","country","longitude","latitude","species","count","family","genus","binomial","endemism","cultivated","plant_height","seed_mass","sla","wood_density"
44352175,"Italy",4435000,2175000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44352185,"Italy",4435000,2185000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44352185,"Italy",4435000,2185000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
44352195,"Italy",4435000,2195000,"AALB",1,"Pinaceae","Abies","Abies alba",0,0,49.6416216216216,67.8669230769231,7.48397766993799,0.44908209446646
44352195,"Italy",4435000,2195000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44352195,"Italy",4435000,2195000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44352195,"Italy",4435000,2195000,"PSYL",1,"Pinaceae","Pinus","Pinus sylvestris",0,0,24.7954163157895,8.37661247187389,4.76598775244497,0.43659440056059
44352215,"Italy",4435000,2215000,"CSEM",1,"Cupressaceae","Cupressus","Cupressus sempervirens",0,1,24.6923076923077,7.608125,5.8241118229,0.518472870462808
44352215,"Italy",4435000,2215000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
44352215,"Italy",4435000,2215000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
44352225,"Italy",4435000,2225000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44352225,"Italy",4435000,2225000,"JDEL",1,"Cupressaceae","Juniperus","Juniperus deltoides",0,0,12,22,NA,NA
44352255,"Italy",4435000,2255000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44352255,"Italy",4435000,2255000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
44352265,"Italy",4435000,2265000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44352265,"Italy",4435000,2265000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
44352275,"Italy",4435000,2275000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44352275,"Italy",4435000,2275000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
44352285,"Italy",4435000,2285000,"CSEM",1,"Cupressaceae","Cupressus","Cupressus sempervirens",0,1,24.6923076923077,7.608125,5.8241118229,0.518472870462808
44352285,"Italy",4435000,2285000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
44352295,"Italy",4435000,2295000,"CSEM",1,"Cupressaceae","Cupressus","Cupressus sempervirens",0,1,24.6923076923077,7.608125,5.8241118229,0.518472870462808
44352295,"Italy",4435000,2295000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44352295,"Italy",4435000,2295000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
44352305,"Italy",4435000,2305000,"AALB",1,"Pinaceae","Abies","Abies alba",0,0,49.6416216216216,67.8669230769231,7.48397766993799,0.44908209446646
44352315,"Italy",4435000,2315000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44352315,"Italy",4435000,2315000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
44352325,"Italy",4435000,2325000,"AALB",1,"Pinaceae","Abies","Abies alba",0,0,49.6416216216216,67.8669230769231,7.48397766993799,0.44908209446646
44352325,"Italy",4435000,2325000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44352325,"Italy",4435000,2325000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44352335,"Italy",4435000,2335000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44352345,"Italy",4435000,2345000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44352365,"Italy",4435000,2365000,"CSEM",1,"Cupressaceae","Cupressus","Cupressus sempervirens",0,1,24.6923076923077,7.608125,5.8241118229,0.518472870462808
44452145,"Italy",4445000,2145000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
44452165,"Italy",4445000,2165000,"CSEM",1,"Cupressaceae","Cupressus","Cupressus sempervirens",0,1,24.6923076923077,7.608125,5.8241118229,0.518472870462808
44452165,"Italy",4445000,2165000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44452175,"Italy",4445000,2175000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
44452185,"Italy",4445000,2185000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44452195,"Italy",4445000,2195000,"AALB",1,"Pinaceae","Abies","Abies alba",0,0,49.6416216216216,67.8669230769231,7.48397766993799,0.44908209446646
44452195,"Italy",4445000,2195000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44452195,"Italy",4445000,2195000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44452235,"Italy",4445000,2235000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44452245,"Italy",4445000,2245000,"TBAC",1,"Taxaceae","Taxus","Taxus baccata",0,0,16.2798181818182,53.7944269878574,10.6,0.603691228532326
44452255,"Italy",4445000,2255000,"AALB",1,"Pinaceae","Abies","Abies alba",0,0,49.6416216216216,67.8669230769231,7.48397766993799,0.44908209446646
44452255,"Italy",4445000,2255000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44452255,"Italy",4445000,2255000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
44452265,"Italy",4445000,2265000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44452285,"Italy",4445000,2285000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44452295,"Italy",4445000,2295000,"AALB",1,"Pinaceae","Abies","Abies alba",0,0,49.6416216216216,67.8669230769231,7.48397766993799,0.44908209446646
44452295,"Italy",4445000,2295000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44452295,"Italy",4445000,2295000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44452295,"Italy",4445000,2295000,"PSYL",1,"Pinaceae","Pinus","Pinus sylvestris",0,0,24.7954163157895,8.37661247187389,4.76598775244497,0.43659440056059
44452295,"Italy",4445000,2295000,"TBAC",1,"Taxaceae","Taxus","Taxus baccata",0,0,16.2798181818182,53.7944269878574,10.6,0.603691228532326
44452305,"Italy",4445000,2305000,"AALB",1,"Pinaceae","Abies","Abies alba",0,0,49.6416216216216,67.8669230769231,7.48397766993799,0.44908209446646
44452305,"Italy",4445000,2305000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44452315,"Italy",4445000,2315000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44452335,"Italy",4445000,2335000,"PSYL",1,"Pinaceae","Pinus","Pinus sylvestris",0,0,24.7954163157895,8.37661247187389,4.76598775244497,0.43659440056059
44552135,"Italy",4455000,2135000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
44552165,"Italy",4455000,2165000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
44552185,"Italy",4455000,2185000,"AALB",1,"Pinaceae","Abies","Abies alba",0,0,49.6416216216216,67.8669230769231,7.48397766993799,0.44908209446646
44552185,"Italy",4455000,2185000,"ACEP",1,"Pinaceae","Abies","Abies cephalonica",1,0,25.875,64.70375,NA,NA
44552185,"Italy",4455000,2185000,"CSEM",1,"Cupressaceae","Cupressus","Cupressus sempervirens",0,1,24.6923076923077,7.608125,5.8241118229,0.518472870462808
44552185,"Italy",4455000,2185000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44552185,"Italy",4455000,2185000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
44552185,"Italy",4455000,2185000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44552185,"Italy",4455000,2185000,"PSYL",1,"Pinaceae","Pinus","Pinus sylvestris",0,0,24.7954163157895,8.37661247187389,4.76598775244497,0.43659440056059
44552185,"Italy",4455000,2185000,"TBAC",1,"Taxaceae","Taxus","Taxus baccata",0,0,16.2798181818182,53.7944269878574,10.6,0.603691228532326
44552195,"Italy",4455000,2195000,"AALB",1,"Pinaceae","Abies","Abies alba",0,0,49.6416216216216,67.8669230769231,7.48397766993799,0.44908209446646
44552195,"Italy",4455000,2195000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44552195,"Italy",4455000,2195000,"TBAC",1,"Taxaceae","Taxus","Taxus baccata",0,0,16.2798181818182,53.7944269878574,10.6,0.603691228532326
44552205,"Italy",4455000,2205000,"AALB",1,"Pinaceae","Abies","Abies alba",0,0,49.6416216216216,67.8669230769231,7.48397766993799,0.44908209446646
44552205,"Italy",4455000,2205000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44552205,"Italy",4455000,2205000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44552205,"Italy",4455000,2205000,"TBAC",1,"Taxaceae","Taxus","Taxus baccata",0,0,16.2798181818182,53.7944269878574,10.6,0.603691228532326
44552215,"Italy",4455000,2215000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44552215,"Italy",4455000,2215000,"JDEL",1,"Cupressaceae","Juniperus","Juniperus deltoides",0,0,12,22,NA,NA
44552235,"Italy",4455000,2235000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
44552245,"Italy",4455000,2245000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44552255,"Italy",4455000,2255000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
44552255,"Italy",4455000,2255000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44552255,"Italy",4455000,2255000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
44552265,"Italy",4455000,2265000,"CSEM",1,"Cupressaceae","Cupressus","Cupressus sempervirens",0,1,24.6923076923077,7.608125,5.8241118229,0.518472870462808
44552265,"Italy",4455000,2265000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44552265,"Italy",4455000,2265000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44552265,"Italy",4455000,2265000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
44552265,"Italy",4455000,2265000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
44552275,"Italy",4455000,2275000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44552275,"Italy",4455000,2275000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
44552285,"Italy",4455000,2285000,"AALB",1,"Pinaceae","Abies","Abies alba",0,0,49.6416216216216,67.8669230769231,7.48397766993799,0.44908209446646
44552285,"Italy",4455000,2285000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44552295,"Italy",4455000,2295000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44552295,"Italy",4455000,2295000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
44552305,"Italy",4455000,2305000,"AALB",1,"Pinaceae","Abies","Abies alba",0,0,49.6416216216216,67.8669230769231,7.48397766993799,0.44908209446646
44552305,"Italy",4455000,2305000,"TBAC",1,"Taxaceae","Taxus","Taxus baccata",0,0,16.2798181818182,53.7944269878574,10.6,0.603691228532326
44552325,"Italy",4455000,2325000,"AALB",1,"Pinaceae","Abies","Abies alba",0,0,49.6416216216216,67.8669230769231,7.48397766993799,0.44908209446646
44552325,"Italy",4455000,2325000,"PSYL",1,"Pinaceae","Pinus","Pinus sylvestris",0,0,24.7954163157895,8.37661247187389,4.76598775244497,0.43659440056059
44552335,"Italy",4455000,2335000,"CSEM",1,"Cupressaceae","Cupressus","Cupressus sempervirens",0,1,24.6923076923077,7.608125,5.8241118229,0.518472870462808
44552335,"Italy",4455000,2335000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44552335,"Italy",4455000,2335000,"PSYL",1,"Pinaceae","Pinus","Pinus sylvestris",0,0,24.7954163157895,8.37661247187389,4.76598775244497,0.43659440056059
44552345,"Italy",4455000,2345000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44552345,"Italy",4455000,2345000,"PSYL",1,"Pinaceae","Pinus","Pinus sylvestris",0,0,24.7954163157895,8.37661247187389,4.76598775244497,0.43659440056059
44552355,"Italy",4455000,2355000,"CSEM",1,"Cupressaceae","Cupressus","Cupressus sempervirens",0,1,24.6923076923077,7.608125,5.8241118229,0.518472870462808
44652115,"Italy",4465000,2115000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
44652125,"Italy",4465000,2125000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
44652125,"Italy",4465000,2125000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
44652165,"Italy",4465000,2165000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
44652215,"Italy",4465000,2215000,"AALB",1,"Pinaceae","Abies","Abies alba",0,0,49.6416216216216,67.8669230769231,7.48397766993799,0.44908209446646
44652215,"Italy",4465000,2215000,"ACEP",1,"Pinaceae","Abies","Abies cephalonica",1,0,25.875,64.70375,NA,NA
44652265,"Italy",4465000,2265000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
44652265,"Italy",4465000,2265000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
44652285,"Italy",4465000,2285000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44652295,"Italy",4465000,2295000,"AALB",1,"Pinaceae","Abies","Abies alba",0,0,49.6416216216216,67.8669230769231,7.48397766993799,0.44908209446646
44652295,"Italy",4465000,2295000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44652315,"Italy",4465000,2315000,"AALB",1,"Pinaceae","Abies","Abies alba",0,0,49.6416216216216,67.8669230769231,7.48397766993799,0.44908209446646
44652325,"Italy",4465000,2325000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44652335,"Italy",4465000,2335000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44652335,"Italy",4465000,2335000,"PSYL",1,"Pinaceae","Pinus","Pinus sylvestris",0,0,24.7954163157895,8.37661247187389,4.76598775244497,0.43659440056059
44652355,"Italy",4465000,2355000,"CSEM",1,"Cupressaceae","Cupressus","Cupressus sempervirens",0,1,24.6923076923077,7.608125,5.8241118229,0.518472870462808
44752125,"Italy",4475000,2125000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44752185,"Italy",4475000,2185000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44752185,"Italy",4475000,2185000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
44752195,"Italy",4475000,2195000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44752195,"Italy",4475000,2195000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44752205,"Italy",4475000,2205000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44752205,"Italy",4475000,2205000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44752205,"Italy",4475000,2205000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
44752205,"Italy",4475000,2205000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
44752215,"Italy",4475000,2215000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44752215,"Italy",4475000,2215000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44752245,"Italy",4475000,2245000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
44752255,"Italy",4475000,2255000,"AALB",1,"Pinaceae","Abies","Abies alba",0,0,49.6416216216216,67.8669230769231,7.48397766993799,0.44908209446646
44752255,"Italy",4475000,2255000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44752265,"Italy",4475000,2265000,"CSEM",1,"Cupressaceae","Cupressus","Cupressus sempervirens",0,1,24.6923076923077,7.608125,5.8241118229,0.518472870462808
44752265,"Italy",4475000,2265000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44752275,"Italy",4475000,2275000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
44752275,"Italy",4475000,2275000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
44752285,"Italy",4475000,2285000,"AALB",1,"Pinaceae","Abies","Abies alba",0,0,49.6416216216216,67.8669230769231,7.48397766993799,0.44908209446646
44752285,"Italy",4475000,2285000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
44752285,"Italy",4475000,2285000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44752285,"Italy",4475000,2285000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
44752285,"Italy",4475000,2285000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
44752295,"Italy",4475000,2295000,"AALB",1,"Pinaceae","Abies","Abies alba",0,0,49.6416216216216,67.8669230769231,7.48397766993799,0.44908209446646
44752295,"Italy",4475000,2295000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
44752295,"Italy",4475000,2295000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44752305,"Italy",4475000,2305000,"AALB",1,"Pinaceae","Abies","Abies alba",0,0,49.6416216216216,67.8669230769231,7.48397766993799,0.44908209446646
44752305,"Italy",4475000,2305000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44752305,"Italy",4475000,2305000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44752315,"Italy",4475000,2315000,"AALB",1,"Pinaceae","Abies","Abies alba",0,0,49.6416216216216,67.8669230769231,7.48397766993799,0.44908209446646
44752315,"Italy",4475000,2315000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44752315,"Italy",4475000,2315000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44752315,"Italy",4475000,2315000,"TBAC",1,"Taxaceae","Taxus","Taxus baccata",0,0,16.2798181818182,53.7944269878574,10.6,0.603691228532326
44752325,"Italy",4475000,2325000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44752325,"Italy",4475000,2325000,"PSYL",1,"Pinaceae","Pinus","Pinus sylvestris",0,0,24.7954163157895,8.37661247187389,4.76598775244497,0.43659440056059
44752335,"Italy",4475000,2335000,"PSYL",1,"Pinaceae","Pinus","Pinus sylvestris",0,0,24.7954163157895,8.37661247187389,4.76598775244497,0.43659440056059
44852115,"Italy",4485000,2115000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44852185,"Italy",4485000,2185000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
44852205,"Italy",4485000,2205000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
44852225,"Italy",4485000,2225000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44852225,"Italy",4485000,2225000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
44852235,"Italy",4485000,2235000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44852235,"Italy",4485000,2235000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
44852235,"Italy",4485000,2235000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
44852245,"Italy",4485000,2245000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
44852245,"Italy",4485000,2245000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
44852265,"Italy",4485000,2265000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44852265,"Italy",4485000,2265000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44852275,"Italy",4485000,2275000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44852275,"Italy",4485000,2275000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
44852275,"Italy",4485000,2275000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
44852285,"Italy",4485000,2285000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
44852285,"Italy",4485000,2285000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
44852285,"Italy",4485000,2285000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
44852285,"Italy",4485000,2285000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
