"species","order","site","longitude","latitude","count","adult_body_mass","gestation_length","litter_size","max_longevity","sexual_maturity_age","diet_breadth"
"sp_085","Carnivora","fb_1035",4.27182050900007,52.097357489,1,975.55,41.49,8.48,168,308.5,1
"sp_085","Carnivora","fb_1002",21.2718205090001,52.597357489,1,975.55,41.49,8.48,168,308.5,1
"sp_085","Carnivora","fb_1019",-3.72817949099993,52.097357489,1,975.55,41.49,8.48,168,308.5,1
"sp_085","Carnivora","fb_1001",20.7718205090001,52.597357489,1,975.55,41.49,8.48,168,308.5,1
"sp_085","Carnivora","fb_1038",5.77182050900007,52.097357489,1,975.55,41.49,8.48,168,308.5,1
"sp_085","Carnivora","fb_1025",-0.728179490999928,52.097357489,1,975.55,41.49,8.48,168,308.5,1
"sp_085","Carnivora","fb_1018",-4.22817949099993,52.097357489,1,975.55,41.49,8.48,168,308.5,1
"sp_085","Carnivora","fb_1024",-1.22817949099993,52.097357489,1,975.55,41.49,8.48,168,308.5,1
"sp_085","Carnivora","fb_1039",6.27182050900007,52.097357489,1,975.55,41.49,8.48,168,308.5,1
"sp_086","Rodentia","fb_1002",21.2718205090001,52.597357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_1021",-2.72817949099993,52.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_1020",-3.22817949099993,52.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_1022",-2.22817949099993,52.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_1010",-8.22817949099993,52.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_1037",5.27182050900007,52.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_104",7.77182050900007,59.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_1023",-1.72817949099993,52.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_1028",0.771820509000072,52.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_1027",0.271820509000072,52.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_102",6.77182050900007,59.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_1029",1.27182050900007,52.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_1035",4.27182050900007,52.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_1038",5.77182050900007,52.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_1001",20.7718205090001,52.597357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_1000",20.2718205090001,52.597357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_1019",-3.72817949099993,52.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_1011",-7.72817949099993,52.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_1008",-9.22817949099993,52.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_1025",-0.728179490999928,52.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_1009",-8.72817949099993,52.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_1007",-9.72817949099993,52.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_1017",-4.72817949099993,52.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_1026",-0.228179490999928,52.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_101",6.27182050900007,59.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_1018",-4.22817949099993,52.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_1039",6.27182050900007,52.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_1040",6.77182050900007,52.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_103",7.27182050900007,59.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_1024",-1.22817949099993,52.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_086","Rodentia","fb_1036",4.77182050900007,52.097357489,1,20.73,19.74,4.31,58.8,40.91,5
"sp_087","Rodentia","fb_104",7.77182050900007,59.097357489,1,36.43,NA,5.01,NA,NA,NA
"sp_091","Chiroptera","fb_1022",-2.22817949099993,52.097357489,1,9.47,NA,1,252,NA,1
"sp_091","Chiroptera","fb_1040",6.77182050900007,52.097357489,1,9.47,NA,1,252,NA,1
"sp_091","Chiroptera","fb_1020",-3.22817949099993,52.097357489,1,9.47,NA,1,252,NA,1
"sp_091","Chiroptera","fb_1021",-2.72817949099993,52.097357489,1,9.47,NA,1,252,NA,1
"sp_093","Chiroptera","fb_1002",21.2718205090001,52.597357489,1,5.3,NA,NA,NA,NA,NA
"sp_093","Chiroptera","fb_1021",-2.72817949099993,52.097357489,1,5.3,NA,NA,NA,NA,NA
"sp_093","Chiroptera","fb_1001",20.7718205090001,52.597357489,1,5.3,NA,NA,NA,NA,NA
"sp_093","Chiroptera","fb_1027",0.271820509000072,52.097357489,1,5.3,NA,NA,NA,NA,NA
"sp_093","Chiroptera","fb_1019",-3.72817949099993,52.097357489,1,5.3,NA,NA,NA,NA,NA
"sp_093","Chiroptera","fb_1022",-2.22817949099993,52.097357489,1,5.3,NA,NA,NA,NA,NA
"sp_093","Chiroptera","fb_1026",-0.228179490999928,52.097357489,1,5.3,NA,NA,NA,NA,NA
"sp_093","Chiroptera","fb_1018",-4.22817949099993,52.097357489,1,5.3,NA,NA,NA,NA,NA
"sp_093","Chiroptera","fb_1025",-0.728179490999928,52.097357489,1,5.3,NA,NA,NA,NA,NA
"sp_093","Chiroptera","fb_1029",1.27182050900007,52.097357489,1,5.3,NA,NA,NA,NA,NA
"sp_093","Chiroptera","fb_1028",0.771820509000072,52.097357489,1,5.3,NA,NA,NA,NA,NA
"sp_093","Chiroptera","fb_1040",6.77182050900007,52.097357489,1,5.3,NA,NA,NA,NA,NA
"sp_093","Chiroptera","fb_1023",-1.72817949099993,52.097357489,1,5.3,NA,NA,NA,NA,NA
"sp_093","Chiroptera","fb_1024",-1.22817949099993,52.097357489,1,5.3,NA,NA,NA,NA,NA
"sp_093","Chiroptera","fb_1020",-3.22817949099993,52.097357489,1,5.3,NA,NA,NA,NA,NA
"sp_093","Chiroptera","fb_1000",20.2718205090001,52.597357489,1,5.3,NA,NA,NA,NA,NA
"sp_093","Chiroptera","fb_1017",-4.72817949099993,52.097357489,1,5.3,NA,NA,NA,NA,NA
"sp_095","Chiroptera","fb_1038",5.77182050900007,52.097357489,1,15.16,NA,1,234,NA,1
"sp_095","Chiroptera","fb_1035",4.27182050900007,52.097357489,1,15.16,NA,1,234,NA,1
"sp_095","Chiroptera","fb_1036",4.77182050900007,52.097357489,1,15.16,NA,1,234,NA,1
"sp_095","Chiroptera","fb_1002",21.2718205090001,52.597357489,1,15.16,NA,1,234,NA,1
"sp_095","Chiroptera","fb_1039",6.27182050900007,52.097357489,1,15.16,NA,1,234,NA,1
"sp_095","Chiroptera","fb_1040",6.77182050900007,52.097357489,1,15.16,NA,1,234,NA,1
"sp_095","Chiroptera","fb_1001",20.7718205090001,52.597357489,1,15.16,NA,1,234,NA,1
"sp_095","Chiroptera","fb_1037",5.27182050900007,52.097357489,1,15.16,NA,1,234,NA,1
"sp_095","Chiroptera","fb_1000",20.2718205090001,52.597357489,1,15.16,NA,1,234,NA,1
"sp_096","Chiroptera","fb_1020",-3.22817949099993,52.097357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_1010",-8.22817949099993,52.097357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_1017",-4.72817949099993,52.097357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_1001",20.7718205090001,52.597357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_1002",21.2718205090001,52.597357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_1036",4.77182050900007,52.097357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_103",7.27182050900007,59.097357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_1022",-2.22817949099993,52.097357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_104",7.77182050900007,59.097357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_1025",-0.728179490999928,52.097357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_1023",-1.72817949099993,52.097357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_1035",4.27182050900007,52.097357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_102",6.77182050900007,59.097357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_1009",-8.72817949099993,52.097357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_1026",-0.228179490999928,52.097357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_1008",-9.22817949099993,52.097357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_1028",0.771820509000072,52.097357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_1027",0.271820509000072,52.097357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_1037",5.27182050900007,52.097357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_1029",1.27182050900007,52.097357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_1018",-4.22817949099993,52.097357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_1000",20.2718205090001,52.597357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_1011",-7.72817949099993,52.097357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_1021",-2.72817949099993,52.097357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_1019",-3.72817949099993,52.097357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_1007",-9.72817949099993,52.097357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_1024",-1.22817949099993,52.097357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_1039",6.27182050900007,52.097357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_1038",5.77182050900007,52.097357489,1,7.63,55.14,1.21,336,371.23,2
"sp_096","Chiroptera","fb_101",6.27182050900007,59.097357489,1,7.63,55.14,1.21,336,371.23,2
"sp_098","Chiroptera","fb_1039",6.27182050900007,52.097357489,1,25.59,73,1.5,264,399.6,1
"sp_098","Chiroptera","fb_1000",20.2718205090001,52.597357489,1,25.59,73,1.5,264,399.6,1
"sp_098","Chiroptera","fb_1038",5.77182050900007,52.097357489,1,25.59,73,1.5,264,399.6,1
"sp_099","Chiroptera","fb_1028",0.771820509000072,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_099","Chiroptera","fb_1027",0.271820509000072,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_099","Chiroptera","fb_1029",1.27182050900007,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_099","Chiroptera","fb_1017",-4.72817949099993,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_099","Chiroptera","fb_1026",-0.228179490999928,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_099","Chiroptera","fb_1018",-4.22817949099993,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_099","Chiroptera","fb_1037",5.27182050900007,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_099","Chiroptera","fb_1010",-8.22817949099993,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_099","Chiroptera","fb_1011",-7.72817949099993,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_099","Chiroptera","fb_1000",20.2718205090001,52.597357489,1,NA,NA,NA,NA,NA,NA
"sp_099","Chiroptera","fb_1002",21.2718205090001,52.597357489,1,NA,NA,NA,NA,NA,NA
"sp_099","Chiroptera","fb_1023",-1.72817949099993,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_099","Chiroptera","fb_1021",-2.72817949099993,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_099","Chiroptera","fb_1007",-9.72817949099993,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_099","Chiroptera","fb_1038",5.77182050900007,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_099","Chiroptera","fb_1036",4.77182050900007,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_099","Chiroptera","fb_1008",-9.22817949099993,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_099","Chiroptera","fb_1019",-3.72817949099993,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_099","Chiroptera","fb_1020",-3.22817949099993,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_099","Chiroptera","fb_1009",-8.72817949099993,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_099","Chiroptera","fb_1001",20.7718205090001,52.597357489,1,NA,NA,NA,NA,NA,NA
"sp_099","Chiroptera","fb_1025",-0.728179490999928,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_099","Chiroptera","fb_1024",-1.22817949099993,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_099","Chiroptera","fb_1022",-2.22817949099993,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_099","Chiroptera","fb_1039",6.27182050900007,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_099","Chiroptera","fb_1035",4.27182050900007,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_100","Chiroptera","fb_1029",1.27182050900007,52.097357489,1,7.25,NA,0.99,180,NA,1
"sp_100","Chiroptera","fb_1037",5.27182050900007,52.097357489,1,7.25,NA,0.99,180,NA,1
"sp_100","Chiroptera","fb_1000",20.2718205090001,52.597357489,1,7.25,NA,0.99,180,NA,1
"sp_100","Chiroptera","fb_1010",-8.22817949099993,52.097357489,1,7.25,NA,0.99,180,NA,1
"sp_100","Chiroptera","fb_1002",21.2718205090001,52.597357489,1,7.25,NA,0.99,180,NA,1
"sp_100","Chiroptera","fb_1020",-3.22817949099993,52.097357489,1,7.25,NA,0.99,180,NA,1
"sp_100","Chiroptera","fb_1021",-2.72817949099993,52.097357489,1,7.25,NA,0.99,180,NA,1
"sp_100","Chiroptera","fb_1027",0.271820509000072,52.097357489,1,7.25,NA,0.99,180,NA,1
"sp_100","Chiroptera","fb_1017",-4.72817949099993,52.097357489,1,7.25,NA,0.99,180,NA,1
"sp_100","Chiroptera","fb_1022",-2.22817949099993,52.097357489,1,7.25,NA,0.99,180,NA,1
"sp_100","Chiroptera","fb_1026",-0.228179490999928,52.097357489,1,7.25,NA,0.99,180,NA,1
"sp_100","Chiroptera","fb_1038",5.77182050900007,52.097357489,1,7.25,NA,0.99,180,NA,1
"sp_100","Chiroptera","fb_1036",4.77182050900007,52.097357489,1,7.25,NA,0.99,180,NA,1
"sp_100","Chiroptera","fb_1028",0.771820509000072,52.097357489,1,7.25,NA,0.99,180,NA,1
"sp_100","Chiroptera","fb_1019",-3.72817949099993,52.097357489,1,7.25,NA,0.99,180,NA,1
"sp_100","Chiroptera","fb_1024",-1.22817949099993,52.097357489,1,7.25,NA,0.99,180,NA,1
"sp_100","Chiroptera","fb_1023",-1.72817949099993,52.097357489,1,7.25,NA,0.99,180,NA,1
"sp_100","Chiroptera","fb_1008",-9.22817949099993,52.097357489,1,7.25,NA,0.99,180,NA,1
"sp_100","Chiroptera","fb_1025",-0.728179490999928,52.097357489,1,7.25,NA,0.99,180,NA,1
"sp_100","Chiroptera","fb_1039",6.27182050900007,52.097357489,1,7.25,NA,0.99,180,NA,1
"sp_100","Chiroptera","fb_1011",-7.72817949099993,52.097357489,1,7.25,NA,0.99,180,NA,1
"sp_100","Chiroptera","fb_1009",-8.72817949099993,52.097357489,1,7.25,NA,0.99,180,NA,1
"sp_100","Chiroptera","fb_1001",20.7718205090001,52.597357489,1,7.25,NA,0.99,180,NA,1
"sp_100","Chiroptera","fb_1018",-4.22817949099993,52.097357489,1,7.25,NA,0.99,180,NA,1
"sp_100","Chiroptera","fb_1035",4.27182050900007,52.097357489,1,7.25,NA,0.99,180,NA,1
"sp_100","Chiroptera","fb_1007",-9.72817949099993,52.097357489,1,7.25,NA,0.99,180,NA,1
"sp_104","Chiroptera","fb_1022",-2.22817949099993,52.097357489,1,12.47,NA,1.73,NA,NA,NA
"sp_104","Chiroptera","fb_1029",1.27182050900007,52.097357489,1,12.47,NA,1.73,NA,NA,NA
"sp_104","Chiroptera","fb_1001",20.7718205090001,52.597357489,1,12.47,NA,1.73,NA,NA,NA
"sp_104","Chiroptera","fb_1027",0.271820509000072,52.097357489,1,12.47,NA,1.73,NA,NA,NA
"sp_104","Chiroptera","fb_1026",-0.228179490999928,52.097357489,1,12.47,NA,1.73,NA,NA,NA
"sp_104","Chiroptera","fb_1000",20.2718205090001,52.597357489,1,12.47,NA,1.73,NA,NA,NA
"sp_104","Chiroptera","fb_1008",-9.22817949099993,52.097357489,1,12.47,NA,1.73,NA,NA,NA
"sp_104","Chiroptera","fb_1007",-9.72817949099993,52.097357489,1,12.47,NA,1.73,NA,NA,NA
"sp_104","Chiroptera","fb_1010",-8.22817949099993,52.097357489,1,12.47,NA,1.73,NA,NA,NA
"sp_104","Chiroptera","fb_1020",-3.22817949099993,52.097357489,1,12.47,NA,1.73,NA,NA,NA
"sp_104","Chiroptera","fb_1023",-1.72817949099993,52.097357489,1,12.47,NA,1.73,NA,NA,NA
"sp_104","Chiroptera","fb_1025",-0.728179490999928,52.097357489,1,12.47,NA,1.73,NA,NA,NA
"sp_104","Chiroptera","fb_1011",-7.72817949099993,52.097357489,1,12.47,NA,1.73,NA,NA,NA
"sp_104","Chiroptera","fb_1024",-1.22817949099993,52.097357489,1,12.47,NA,1.73,NA,NA,NA
"sp_104","Chiroptera","fb_1002",21.2718205090001,52.597357489,1,12.47,NA,1.73,NA,NA,NA
"sp_104","Chiroptera","fb_1021",-2.72817949099993,52.097357489,1,12.47,NA,1.73,NA,NA,NA
"sp_104","Chiroptera","fb_1009",-8.72817949099993,52.097357489,1,12.47,NA,1.73,NA,NA,NA
"sp_104","Chiroptera","fb_1028",0.771820509000072,52.097357489,1,12.47,NA,1.73,NA,NA,NA
"sp_105","Chiroptera","fb_1027",0.271820509000072,52.097357489,1,28.48,72.24,1.33,144,415.81,1
"sp_105","Chiroptera","fb_1000",20.2718205090001,52.597357489,1,28.48,72.24,1.33,144,415.81,1
"sp_105","Chiroptera","fb_1017",-4.72817949099993,52.097357489,1,28.48,72.24,1.33,144,415.81,1
"sp_105","Chiroptera","fb_1036",4.77182050900007,52.097357489,1,28.48,72.24,1.33,144,415.81,1
"sp_105","Chiroptera","fb_1020",-3.22817949099993,52.097357489,1,28.48,72.24,1.33,144,415.81,1
"sp_105","Chiroptera","fb_1029",1.27182050900007,52.097357489,1,28.48,72.24,1.33,144,415.81,1
"sp_105","Chiroptera","fb_1026",-0.228179490999928,52.097357489,1,28.48,72.24,1.33,144,415.81,1
"sp_105","Chiroptera","fb_1019",-3.72817949099993,52.097357489,1,28.48,72.24,1.33,144,415.81,1
"sp_105","Chiroptera","fb_1022",-2.22817949099993,52.097357489,1,28.48,72.24,1.33,144,415.81,1
"sp_105","Chiroptera","fb_1023",-1.72817949099993,52.097357489,1,28.48,72.24,1.33,144,415.81,1
"sp_105","Chiroptera","fb_1021",-2.72817949099993,52.097357489,1,28.48,72.24,1.33,144,415.81,1
"sp_105","Chiroptera","fb_1025",-0.728179490999928,52.097357489,1,28.48,72.24,1.33,144,415.81,1
"sp_105","Chiroptera","fb_1039",6.27182050900007,52.097357489,1,28.48,72.24,1.33,144,415.81,1
"sp_105","Chiroptera","fb_1018",-4.22817949099993,52.097357489,1,28.48,72.24,1.33,144,415.81,1
"sp_105","Chiroptera","fb_1038",5.77182050900007,52.097357489,1,28.48,72.24,1.33,144,415.81,1
"sp_105","Chiroptera","fb_1001",20.7718205090001,52.597357489,1,28.48,72.24,1.33,144,415.81,1
"sp_105","Chiroptera","fb_1035",4.27182050900007,52.097357489,1,28.48,72.24,1.33,144,415.81,1
"sp_105","Chiroptera","fb_1002",21.2718205090001,52.597357489,1,28.48,72.24,1.33,144,415.81,1
"sp_105","Chiroptera","fb_1037",5.27182050900007,52.097357489,1,28.48,72.24,1.33,144,415.81,1
"sp_105","Chiroptera","fb_1024",-1.22817949099993,52.097357489,1,28.48,72.24,1.33,144,415.81,1
"sp_105","Chiroptera","fb_1028",0.771820509000072,52.097357489,1,28.48,72.24,1.33,144,415.81,1
"sp_106","Carnivora","fb_1000",20.2718205090001,52.597357489,1,4214.99,61.84,6.36,168,326.63,6
"sp_106","Carnivora","fb_1002",21.2718205090001,52.597357489,1,4214.99,61.84,6.36,168,326.63,6
"sp_106","Carnivora","fb_1039",6.27182050900007,52.097357489,1,4214.99,61.84,6.36,168,326.63,6
"sp_106","Carnivora","fb_1001",20.7718205090001,52.597357489,1,4214.99,61.84,6.36,168,326.63,6
"sp_110","Chiroptera","fb_1020",-3.22817949099993,52.097357489,1,7.44,NA,1.73,96,105.22,NA
"sp_110","Chiroptera","fb_1000",20.2718205090001,52.597357489,1,7.44,NA,1.73,96,105.22,NA
"sp_110","Chiroptera","fb_1022",-2.22817949099993,52.097357489,1,7.44,NA,1.73,96,105.22,NA
"sp_110","Chiroptera","fb_1002",21.2718205090001,52.597357489,1,7.44,NA,1.73,96,105.22,NA
"sp_110","Chiroptera","fb_1019",-3.72817949099993,52.097357489,1,7.44,NA,1.73,96,105.22,NA
"sp_110","Chiroptera","fb_1024",-1.22817949099993,52.097357489,1,7.44,NA,1.73,96,105.22,NA
"sp_110","Chiroptera","fb_1018",-4.22817949099993,52.097357489,1,7.44,NA,1.73,96,105.22,NA
"sp_110","Chiroptera","fb_1029",1.27182050900007,52.097357489,1,7.44,NA,1.73,96,105.22,NA
"sp_110","Chiroptera","fb_1023",-1.72817949099993,52.097357489,1,7.44,NA,1.73,96,105.22,NA
"sp_110","Chiroptera","fb_1035",4.27182050900007,52.097357489,1,7.44,NA,1.73,96,105.22,NA
"sp_110","Chiroptera","fb_1027",0.271820509000072,52.097357489,1,7.44,NA,1.73,96,105.22,NA
"sp_110","Chiroptera","fb_1025",-0.728179490999928,52.097357489,1,7.44,NA,1.73,96,105.22,NA
"sp_110","Chiroptera","fb_1037",5.27182050900007,52.097357489,1,7.44,NA,1.73,96,105.22,NA
"sp_110","Chiroptera","fb_1021",-2.72817949099993,52.097357489,1,7.44,NA,1.73,96,105.22,NA
"sp_110","Chiroptera","fb_1017",-4.72817949099993,52.097357489,1,7.44,NA,1.73,96,105.22,NA
"sp_110","Chiroptera","fb_1026",-0.228179490999928,52.097357489,1,7.44,NA,1.73,96,105.22,NA
"sp_110","Chiroptera","fb_1001",20.7718205090001,52.597357489,1,7.44,NA,1.73,96,105.22,NA
"sp_110","Chiroptera","fb_1038",5.77182050900007,52.097357489,1,7.44,NA,1.73,96,105.22,NA
"sp_110","Chiroptera","fb_1036",4.77182050900007,52.097357489,1,7.44,NA,1.73,96,105.22,NA
"sp_110","Chiroptera","fb_101",6.27182050900007,59.097357489,1,7.44,NA,1.73,96,105.22,NA
"sp_110","Chiroptera","fb_1028",0.771820509000072,52.097357489,1,7.44,NA,1.73,96,105.22,NA
"sp_110","Chiroptera","fb_1039",6.27182050900007,52.097357489,1,7.44,NA,1.73,96,105.22,NA
"sp_111","Chiroptera","fb_1026",-0.228179490999928,52.097357489,1,5.3,44,1.37,200.4,248.48,1
"sp_111","Chiroptera","fb_1025",-0.728179490999928,52.097357489,1,5.3,44,1.37,200.4,248.48,1
"sp_111","Chiroptera","fb_1020",-3.22817949099993,52.097357489,1,5.3,44,1.37,200.4,248.48,1
"sp_111","Chiroptera","fb_1037",5.27182050900007,52.097357489,1,5.3,44,1.37,200.4,248.48,1
"sp_111","Chiroptera","fb_1008",-9.22817949099993,52.097357489,1,5.3,44,1.37,200.4,248.48,1
"sp_111","Chiroptera","fb_1029",1.27182050900007,52.097357489,1,5.3,44,1.37,200.4,248.48,1
"sp_111","Chiroptera","fb_1010",-8.22817949099993,52.097357489,1,5.3,44,1.37,200.4,248.48,1
"sp_111","Chiroptera","fb_1000",20.2718205090001,52.597357489,1,5.3,44,1.37,200.4,248.48,1
"sp_111","Chiroptera","fb_1019",-3.72817949099993,52.097357489,1,5.3,44,1.37,200.4,248.48,1
"sp_111","Chiroptera","fb_1021",-2.72817949099993,52.097357489,1,5.3,44,1.37,200.4,248.48,1
"sp_111","Chiroptera","fb_1018",-4.22817949099993,52.097357489,1,5.3,44,1.37,200.4,248.48,1
"sp_111","Chiroptera","fb_1036",4.77182050900007,52.097357489,1,5.3,44,1.37,200.4,248.48,1
"sp_111","Chiroptera","fb_1011",-7.72817949099993,52.097357489,1,5.3,44,1.37,200.4,248.48,1
"sp_111","Chiroptera","fb_1001",20.7718205090001,52.597357489,1,5.3,44,1.37,200.4,248.48,1
"sp_111","Chiroptera","fb_1002",21.2718205090001,52.597357489,1,5.3,44,1.37,200.4,248.48,1
"sp_111","Chiroptera","fb_1023",-1.72817949099993,52.097357489,1,5.3,44,1.37,200.4,248.48,1
"sp_111","Chiroptera","fb_1017",-4.72817949099993,52.097357489,1,5.3,44,1.37,200.4,248.48,1
"sp_111","Chiroptera","fb_1009",-8.72817949099993,52.097357489,1,5.3,44,1.37,200.4,248.48,1
"sp_111","Chiroptera","fb_1035",4.27182050900007,52.097357489,1,5.3,44,1.37,200.4,248.48,1
"sp_111","Chiroptera","fb_1039",6.27182050900007,52.097357489,1,5.3,44,1.37,200.4,248.48,1
"sp_111","Chiroptera","fb_1028",0.771820509000072,52.097357489,1,5.3,44,1.37,200.4,248.48,1
"sp_111","Chiroptera","fb_1022",-2.22817949099993,52.097357489,1,5.3,44,1.37,200.4,248.48,1
"sp_111","Chiroptera","fb_1024",-1.22817949099993,52.097357489,1,5.3,44,1.37,200.4,248.48,1
"sp_111","Chiroptera","fb_1038",5.77182050900007,52.097357489,1,5.3,44,1.37,200.4,248.48,1
"sp_111","Chiroptera","fb_1007",-9.72817949099993,52.097357489,1,5.3,44,1.37,200.4,248.48,1
"sp_111","Chiroptera","fb_1027",0.271820509000072,52.097357489,1,5.3,44,1.37,200.4,248.48,1
"sp_112","Chiroptera","fb_1010",-8.22817949099993,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_112","Chiroptera","fb_1008",-9.22817949099993,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_112","Chiroptera","fb_1020",-3.22817949099993,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_112","Chiroptera","fb_103",7.27182050900007,59.097357489,1,NA,NA,NA,NA,NA,NA
"sp_112","Chiroptera","fb_1026",-0.228179490999928,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_112","Chiroptera","fb_1025",-0.728179490999928,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_112","Chiroptera","fb_1018",-4.22817949099993,52.097357489,1,NA,NA,NA,NA,NA,NA
